%time,field.header.seq,field.header.stamp,field.set_point,field.process_value,field.process_value_dot,field.process_value_filtered,field.process_value_dot_filtered,field.commanded_velocity,field.error,field.time_step,field.command,field.measured_effort,field.friction_compensation,field.position_p,field.position_i,field.position_d,field.position_i_clamp,field.velocity_p,field.velocity_i,field.velocity_d,field.velocity_i_clamp
1354825744066210600,1485,1354825744066210600,4.1918139409e-05,-0.00119180744838,0.00873582251893,-0.00118767287698,0.00580593292468,0.0,0.00122959101639,0.001007355,0.0,-0.858554094352,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744076213726,1486,1354825744076213726,4.1918139409e-05,-0.00116772934674,-0.0071270247309,-0.00116250786293,0.00241939986178,0.0,0.00120442600234,0.001017311,0.0,-0.882432807457,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744086198472,1487,1354825744086198472,4.1918139409e-05,-0.0011660885944,0.008202938689,-0.00115477253316,0.000276454486654,0.0,0.00119669067257,0.00100152,0.0,-0.804402329907,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744096202586,1488,1354825744096202586,4.1918139409e-05,-0.0011167998338,0.00722219779635,-0.00113158730333,0.00484778572605,0.0,0.00117350544274,0.001004986,0.0,-0.716590855749,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744106196215,1489,1354825744106196215,4.1918139409e-05,-0.00110531028511,-0.0083883045855,-0.00110688916425,0.00117334359467,0.0,0.00114880730366,0.000999565,0.0,-0.584923311529,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744116195897,1490,1354825744116195897,4.1918139409e-05,-0.00104523470134,0.00577598854992,-0.00105387541853,0.00600312384222,0.0,0.00109579355794,0.001000275,0.0,-0.549694041616,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744126177725,1491,1354825744126177725,4.1918139409e-05,-0.0011276473551,0.0228332021766,-0.00114323628452,-0.00826243340724,0.0,0.00118515442393,0.000982722,0.0,-0.700599401787,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744136202612,1492,1354825744136202612,4.1918139409e-05,-0.00124511940703,-0.0362958631621,-0.00120507637788,-0.011725139084,0.0,0.00124699451729,0.001004324,0.0,-0.713471932555,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744146202835,1493,1354825744146202835,4.1918139409e-05,-0.00117134489935,0.0236859468985,-0.00119164046322,0.00738996679401,0.0,0.00123355860263,0.001005518,0.0,-0.670565339775,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744156205134,1494,1354825744156205134,4.1918139409e-05,-0.00116819710713,0.00825041218738,-0.00115366308831,0.000417751741345,0.0,0.00119558122772,0.001002035,0.0,-0.724346364461,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744166198453,1495,1354825744166198453,4.1918139409e-05,-0.00117299149532,0.0236936100399,-0.00121212728897,-0.000422243896774,0.0,0.00125404542838,0.000999512,0.0,-0.737765626399,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744176197133,1496,1354825744176197133,4.1918139409e-05,-0.00119376909607,0.00875024808497,-0.00119545312402,-0.00209402724979,0.0,0.00123737126343,0.001000084,0.0,-0.692865438264,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744186196693,1497,1354825744186196693,4.1918139409e-05,-0.00117258250623,-0.00704717232712,-0.00116451918647,0.00202543941631,0.0,0.00120643732587,0.00100049,0.0,-0.537039220635,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744196199820,1498,1354825744196199820,4.1918139409e-05,-0.00116725858921,-0.00715010680297,-0.00116822690197,0.000476795675928,0.0,0.00121014504138,0.00100276,0.0,-0.581392944092,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744206196011,1499,1354825744206196011,4.1918139409e-05,-0.00116543664183,-0.00719164876517,-0.00116335947043,0.00019965227074,0.0,0.00120527760984,0.000998673,0.0,-0.485414209573,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744216192862,1500,1354825744216192862,4.1918139409e-05,-0.0011823690906,0.00793250122016,-0.00119234439057,0.00206756054282,0.0,0.00123426252998,0.001004984,0.0,-0.464538229265,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744226178687,1501,1354825744226178687,4.1918139409e-05,-0.00117746335382,-0.00745493141677,-0.00118204885791,7.62028003408e-05,0.0,0.00122396699732,0.00097844,0.0,-0.534593333126,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744236201804,1502,1354825744236201804,4.1918139409e-05,-0.00110513987959,-0.00883171587646,-0.00109743895596,0.00673453720581,0.0,0.00113935709537,0.001002609,0.0,-0.656400846337,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744246201602,1503,1354825744246201602,4.1918139409e-05,-0.00102573929813,0.00500759961584,-0.00106411166181,0.0077136408606,0.0,0.00110602980121,0.000999688,0.0,-0.794937670803,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744256195923,1504,1354825744256195923,4.1918139409e-05,-0.00104776476845,0.00549362327565,-0.00104076006937,-0.00245217252209,0.0,0.00108267820878,0.001000982,0.0,-0.903703929243,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744266202643,1505,1354825744266202643,4.1918139409e-05,-0.00106115446142,0.00586514257383,-0.00106414315475,-0.00190407159712,0.0,0.00110606129416,0.001004419,0.0,-1.03572832043,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744276207369,1506,1354825744276207369,4.1918139409e-05,-0.00112162427623,-0.0390107023109,-0.00108505262594,-0.00616750697893,0.0,0.00112697076535,0.001038685,0.0,-1.09270003054,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744286210005,1507,1354825744286210005,4.1918139409e-05,-0.00116549758637,0.00802753117175,-0.00116977603342,-0.00450641278929,0.0,0.00121169417283,0.000997533,0.0,-1.04554825123,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744296199694,1508,1354825744296199694,4.1918139409e-05,-0.00111913652402,-0.0236360570927,-0.00111794274499,0.00454074291484,0.0,0.0011598608844,0.000998278,0.0,-1.14885195534,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744306166816,1509,1354825744306166816,4.1918139409e-05,-0.00120844541242,-0.00643929012849,-0.00118299590613,-0.00900321896004,0.0,0.00122491404554,0.001009973,0.0,-1.19269320997,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744316154224,1510,1354825744316154224,4.1918139409e-05,-0.00119480240047,0.0240495711278,-0.00121911768764,0.00131666915416,0.0,0.00126103582705,0.001000396,0.0,-1.30580433464,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744326126075,1511,1354825744326126075,4.1918139409e-05,-0.00115681159544,0.00791467166355,-0.00117299171339,0.00380277825169,0.0,0.0012149098528,0.000999095,0.0,-1.34854474884,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744336157943,1512,1354825744336157943,4.1918139409e-05,-0.00111234508656,-0.00834291827076,-0.001116929239,0.00439124693346,0.0,0.00115884737841,0.001000053,0.0,-1.31622105431,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744346153363,1513,1354825744346153363,4.1918139409e-05,-0.00110359055771,0.00687096676867,-0.00110527762345,0.000793066868981,0.0,0.00114719576286,0.000999714,0.0,-1.32529752976,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744356144939,1514,1354825744356144939,4.1918139409e-05,-0.00117576872594,0.00833762856207,-0.00118672553725,-0.00723470499083,0.0,0.00122864367665,0.000999224,0.0,-1.34607325852,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744366153103,1515,1354825744366153103,4.1918139409e-05,-0.00104570088666,0.00571666877531,-0.00106986629534,0.0129717673255,0.0,0.00111178443475,0.001002034,0.0,-1.42846734942,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744376152511,1516,1354825744376152511,4.1918139409e-05,-0.00106110365631,0.00603658948559,-0.00107353752159,-0.00158449941293,0.0,0.001115455661,0.000999873,0.0,-1.56521369542,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
